"Node Id","Route No","Chainage Seq","Route Link No","Chainage"
"191,967","2120","1","21208001","2819"
"191,968","188551","1","188551801","332"
"191,969","101801","1","101801801","344"
"191,970","2640","1","26400304","151535"
"191,971","2090","1","20900301","4086"
"191,972","219007","1","219007801","776"
"191,973","5782","1","57828001","3376"
"191,974","5442","1","54428001","6181"
"191,975","2530","1","25300201","925"
"191,976","2140","1","21400201","4644"
"191,977","170898","1","170898801","2521"
"191,978","5787","1","57878002","9585"
"191,979","4861","1","48618001","1214"
"191,980","5881","1","58818001","7011"
"191,981","5320","1","53208001","6078"
"191,982","264279","1","264279801","313"
"191,983","2750","1","27500302","7866"
"191,984","193550","1","193550801","2002"
"191,985","5017","1","50178001","1071"
"191,986","157582","1","157582801","730"
"191,987","5190","1","51908001","1442"
"191,988","160390","1","160390801","99"
"191,989","5294","1","52948001","935"
"191,990","5899","1","58998001","5741"
"191,991","5316","1","53168001","1958"
"191,992","5799","1","57998001","5591"
"191,993","156424","1","156424801","384"
"191,994","5822","1","58228001","1047"
"191,995","186510","1","186510801","747"
"191,996","2530","1","25300301","7879"
"191,997","178242","1","178242801","99"
"191,998","5833","1","58338001","3417"
"191,999","2400","1","24008004","2123"
"192,000","123453","1","123453801","28"
"192,001","4941","1","49418001","4899"
"192,002","5802","1","58028001","20460"
"192,003","5756","1","57568001","11111"
"192,004","5874","1","58748002","6169"
"192,005","159651","1","159651801","7577"
"192,006","201651","1","201651801","1829"
"192,007","2400","1","24008004","3931"
"192,008","5793","1","57938001","28518"
"192,009","5793","1","57938001","14132"
"192,010","2230","1","22308001","25142"
"192,012","4005","1","40058001","179751"
"192,013","2110","1","21108001","124615"
"192,014","5747","1","57478001","2968"
"192,015","158533","1","158533801","4477"
"192,016","150091","1","150091801","3127"
"192,017","2720","1","27208004","126175"
"192,018","203859","1","203859801","53"
"192,019","268658","1","268658801","995"
"192,020","5068","1","50688001","107"
"192,021","5898","1","58988001","1009"
"192,022","264655","1","264655801","398"
"192,023","2740","1","27408001","127579"
"192,024","5864","1","58648001","6780"
"192,025","185292","1","185292801","257"
"192,026","128797","1","128797801","158"
"192,027","5197","1","51978001","11339"
"192,029","2530","1","25300301","22719"
"192,030","130237","1","130237801","493"
"192,031","5409","1","54098001","21194"
"192,032","166471","1","166471801","287"
"192,033","113440","1","113440801","1599"
"192,034","5424","1","54248001","634"
"192,035","5524","1","55248001","12817"
"192,036","132369","1","132369801","7256"
"192,037","5423","1","54238001","8041"
"192,038","269439","1","269439801","1216"
"192,039","134604","1","134604801","419"
"192,040","192337","1","192337801","20"
"192,041","267078","1","267078801","218"
"192,042","5200","1","52008001","9302"
"192,043","2998","1","29980201","1304"
"192,044","164868","1","164868801","273"
"192,045","5811","1","58118003","8137"
"192,046","127656","1","127656801","2262"
"192,047","2550","1","25500201","62737"
"192,048","176909","1","176909801","165"
"192,049","2180","1","21808002","44596"
"192,050","173782","1","173782801","141"
"192,051","5138","1","51388002","41605"
"192,052","177619","1","177619801","95"
"192,053","126054","1","126054801","326"
"192,054","188963","1","188963801","37"
"192,055","155177","1","155177801","15"
"192,056","2240","1","22408001","801"
"192,057","2510","1","25100203","155509"
"192,058","2510","1","25108007","291877"
"192,059","2660","1","26600201","43214"
"192,060","5840","1","58408002","1038"
"192,061","2180","1","21808002","31307"
"192,062","183093","1","183093801","1234"
"192,064","4971","1","49718001","3208"
"192,066","226016","1","226016801","8416"
"192,067","5080","1","50808001","39878"
"192,068","5910","1","59108002","3044"
"192,069","173783","1","173783801","507"
"192,070","5228","1","52288001","6166"
"192,071","196126","1","196126801","5646"
"192,072","5720","1","57208001","1257"
"192,073","5168","1","51688001","10198"
"192,074","179519","1","179519801","49"
"192,075","5100","1","51008001","92218"
"192,076","2580","1","25800205","15394"
"192,077","2720","1","27208001","6882"
"192,078","155222","1","155222801","898"
"192,079","2780","1","27808001","235"
"192,080","5581","1","55818001","617"
"192,082","122530","1","122530801","724"
"192,083","2310","1","23100201","2892"
"192,084","5391","1","53918001","3590"
"192,085","2080","1","20808001","6865"
"192,086","5444","1","54448001","7602"
"192,087","185153","1","185153801","355"
"192,088","139961","1","139961801","722"
"192,089","261032","1","261032801","99"
"192,090","150835","1","150835801","336"
"192,092","2820","1","28200301","2218"
"192,093","5864","1","58648001","7846"
"192,094","2720","1","27208004","45912"
"192,095","2510","1","25100205","10989"
"192,096","2000","1","20000301","29387"
"192,097","2590","1","25908005","101887"
"192,098","5520","1","55208002","818"
"192,099","109032","1","109032801","800"
"192,100","153471","1","153471801","306"
"192,101","139515","1","139515801","4840"
"192,102","5007","1","50078001","19346"
"192,103","5288","1","52888001","4623"
"192,104","2720","1","27208003","25516"
"192,105","201651","1","201651801","1047"
"192,106","260256","1","260256801","47"
"192,107","5134","1","51348001","61949"
"192,108","269506","1","269506801","941"
"192,109","5190","1","51908001","21452"
"192,110","158543","1","158543801","1444"
"192,111","182547","1","182547801","6581"
"192,112","2500","1","25000206","15149"
"192,113","104462","1","104462801","1970"
"192,114","5167","1","51678001","806"
"192,115","2600","1","26000202","7067"
"192,116","5312","1","53128001","3468"
"192,117","115773","1","115773801","31"
"192,118","5998","1","59988001","2929"
"192,119","2580","1","25808001","124101"
"192,120","5757","1","57578002","6137"
"192,121","2660","1","26608002","34026"
"192,122","193997","1","193997801","9549"
"192,123","213636","1","213636801","49"
"192,124","127656","1","127656801","1862"
"192,125","2050","1","20508001","1077"
"192,126","2830","1","28300201","33"
"192,127","113161","1","113161801","1263"
"192,128","5403","1","54038001","505"
"192,129","2660","1","26600523","1582"
"192,130","5447","1","54478001","2207"
"192,131","141952","1","141952801","830"
"192,132","2500","1","25000206","54773"
"192,133","2500","1","25008006","374988"
"192,134","2700","1","27008001","31047"
"192,135","2530","1","25300301","118187"
"192,136","5001","1","50018002","688"
"192,137","2900","1","29000301","1676"
"192,138","216100","1","216100801","1162"
"192,139","2530","1","25300301","7316"
"192,140","5106","1","51068002","10754"
"192,140","5106","2","51068003","10028"
"192,140","5106","3","51068003","10754"
"192,141","5790","1","57908001","8533"
"192,142","5798","1","57988001","891"
"192,143","5784","1","57848001","2367"
"192,144","225035","1","225035801","106"
"192,145","5294","1","52948001","902"
"192,146","210118","1","210118801","19"
"192,148","195783","1","195783801","1700"
"192,149","262202","1","262202801","1245"
"192,150","147822","1","147822801","807"
"192,151","2830","1","28300301","16316"
"192,152","2660","1","26600303","961"
"192,153","154405","1","154405801","316"
"192,154","203514","1","203514801","3242"
"192,155","5824","1","58248001","1711"
"192,156","125521","1","125521801","640"
"192,157","2010","1","20108001","34695"
"192,158","121032","1","121032801","149"
"192,159","5421","1","54218002","5170"
"192,160","114283","1","114283801","50"
"192,161","179408","1","179408801","6631"
"192,162","158238","1","158238801","40"
"192,163","2570","1","25708007","303260"
"192,164","5901","1","59018001","3114"
"192,165","5864","1","58648001","2200"
"192,166","156559","1","156559801","99"
"192,167","2720","1","27208004","43178"
"192,168","5325","1","53258001","680"
"192,169","5819","1","58198001","610"
"192,170","235029","1","235029801","1904"
"192,171","146245","1","146245801","16"
"192,172","2500","1","25008007","1030"
"192,173","165476","1","165476801","572"
"192,174","195415","1","195415801","352"
"192,175","179008","1","179008801","776"
"192,176","226760","1","226760801","21"
"192,177","2080","1","20808001","2855"
"192,178","5873","1","58738001","6484"
"192,179","5053","1","50538001","267"
"192,180","5765","1","57658001","8093"
"192,181","2320","1","23208001","1109"
"192,182","5765","1","57658001","12137"
"192,183","5825","1","58258001","244"
"192,184","262060","1","262060801","24028"
"192,185","178108","1","178108801","953"
"192,186","2640","1","26408001","1458"
"192,187","2310","1","23100201","91"
"192,188","109749","1","109749801","782"
"192,189","2640","1","26408007","176367"
"192,190","2660","1","26608001","51420"
"192,191","2040","1","20400201","1572"
"192,192","5316","1","53168001","1597"
"192,193","2520","1","25200201","9818"
"192,194","5451","1","54518001","2146"
"192,195","2730","1","27300201","4346"
"192,197","222021","1","222021801","80"
"192,198","2740","1","27408001","21642"
"192,199","5606","1","56068001","1220"
"192,200","5307","1","53078001","10650"
"192,201","5801","1","58018001","14856"
"192,202","154675","1","154675801","230"
"192,203","268062","1","268062801","1160"
"192,204","116894","1","116894801","424"
"192,205","129372","1","129372801","254"
"192,206","5837","1","58378001","1709"
"192,207","5765","1","57658001","14589"
"192,208","5422","1","54228001","106"
"192,209","5498","1","54988001","57814"
"192,210","139787","1","139787801","370"
"192,211","2720","1","27208004","34561"
"192,212","122958","1","122958801","1884"
"192,214","193172","1","193172801","137"
"192,215","5811","1","58118003","34847"
"192,216","218460","1","218460801","1121"
"192,217","2900","1","29001307","23126"
"192,218","2660","1","26608002","9793"
"192,219","175048","1","175048801","1337"
"192,220","260423","1","260423801","505"
"192,221","5376","1","53768001","58176"
"192,222","196300","1","196300801","330"
"192,223","5736","1","57368001","7621"
"192,224","2000","1","20000201","13594"
"192,225","5491","1","54918001","6067"
"192,226","142706","1","142706801","1439"
"192,227","199570","1","199570801","100"
"192,228","104091","1","104091801","1200"
"192,229","262274","1","262274801","8753"
"192,230","5793","1","57938001","26400"
"192,231","136536","1","136536801","4139"
"192,232","5406","1","54060201","61590"
"192,233","2050","1","20508001","881"
"192,234","2900","1","29000301","22251"
"192,235","155473","1","155473801","3040"
"192,236","259757","1","259757801","174"
"192,237","118594","1","118594801","418"
"192,238","5840","1","58408001","10652"
"192,239","158118","1","158118801","4492"
"192,240","2090","1","20908003","22727"
"192,241","4890","1","48908001","130537"
"192,242","136560","1","136560801","495"
"192,243","172284","1","172284801","18857"
"192,244","160811","1","160811801","251"
"192,245","4025","1","40258001","16539"
"192,246","5217","1","52178001","1415"
"192,247","2200","1","22008001","11211"
"192,248","108380","1","108380801","16"
"192,249","4013","1","40138001","4363"
"192,250","2570","1","25708009","393821"
"192,251","2720","1","27208001","12342"
"192,252","229049","1","229049801","4993"
"192,253","2510","1","25108007","474049"
"192,254","214457","1","214457801","91"
"192,255","5970","1","59708002","1457"
"192,256","4890","1","48908001","124886"
"192,257","123197","1","123197801","1778"
"192,259","2550","1","25500301","126291"
"192,260","123197","1","123197801","2054"
"192,261","229569","1","229569801","1825"
"192,262","5873","1","58738001","6704"
"192,263","2000","1","20000201","3247"
"192,264","2820","1","28200201","706"
"192,265","2520","1","25200201","92846"
"192,266","2500","1","25000206","23323"
"192,267","2500","1","25000206","23108"
"192,268","2520","1","25200301","75862"
"192,269","2520","1","25200201","63532"
"192,270","2520","1","25200201","62640"
"192,271","2500","1","25000206","23043"
"192,272","2520","1","25200201","78096"
"192,273","2520","1","25200201","75333"
"192,274","2520","1","25200301","76315"
"192,275","2500","1","25000206","23683"
"192,276","2520","1","25200201","69069"
"192,277","2520","1","25200201","59332"
"192,278","2520","1","25200201","61989"
"192,279","2520","1","25200201","69225"
"192,280","2500","1","25000206","23300"
"192,281","2530","1","25300201","69791"
"192,282","2550","1","25500201","114556"
"192,284","2550","1","25500201","125165"
"192,285","2550","1","25500201","221824"
"192,286","2550","1","25500201","240061"
"192,287","2550","1","25500201","116358"
"192,288","2550","1","25500201","223442"
"192,289","2550","1","25500201","178303"
"192,290","223457","1","223457801","5629"
"192,291","2550","1","25500201","128868"
"192,292","2550","1","25500201","167976"
"192,293","2550","1","25500201","112560"
"192,294","2550","1","25500201","79311"
"192,295","2550","1","25500201","213503"
"192,296","2550","1","25500201","133307"
"192,297","2550","1","25500201","107065"
"192,298","2550","1","25500201","128951"
"192,299","2550","1","25500201","111313"
"192,300","2550","1","25500201","115958"
"192,301","2550","1","25500201","283537"
"192,302","2550","1","25500201","84108"
"192,303","2640","1","26400204","136118"
"192,304","2550","1","25500201","160892"
"192,305","2550","1","25500201","176239"
"192,306","2550","1","25500201","146301"
"192,307","2550","1","25500201","144496"
"192,308","2550","1","25500201","64583"
"192,309","2550","1","25500201","239358"
"192,310","2550","1","25500201","281610"
"192,311","2550","1","25500201","235592"
"192,312","2550","1","25500201","133330"
"192,313","2550","1","25500201","75959"
"192,314","2550","1","25500201","189555"
"192,315","2550","1","25500201","171710"
"192,316","2550","1","25500201","127029"
"192,317","2550","1","25500201","257363"
"192,318","2550","1","25500201","109960"
"192,319","2550","1","25500201","116670"
"192,320","2550","1","25500201","236210"
"192,321","2550","1","25500201","82280"
"192,322","2550","1","25500201","256299"
"192,323","2550","1","25500201","82448"
"192,324","2550","1","25500201","254314"
"192,325","2550","1","25500201","109552"
"192,326","2550","1","25500201","246297"
"192,327","2550","1","25500201","197485"
"192,328","2550","1","25500201","267670"
"192,329","2550","1","25500201","241994"
"192,330","2550","1","25500201","144949"
"192,331","2550","1","25500201","77382"
"192,332","2550","1","25500201","121939"
"192,333","2550","1","25500201","163752"
"192,334","2550","1","25500201","257869"
"192,335","2830","1","28300201","11854"
"192,336","2550","1","25500201","160526"
"192,337","2550","1","25500201","217474"
"192,338","2550","1","25500201","132989"
"192,339","2550","1","25500201","114430"
"192,340","2550","1","25500201","235123"
"192,341","2550","1","25500201","151993"
"192,342","2550","1","25500201","148523"
"192,343","2550","1","25500201","159831"
"192,344","2550","1","25500201","285012"
"192,345","2550","1","25500201","237007"
"192,346","2550","1","25500201","85327"
"192,347","2550","1","25500201","289605"
"192,348","2550","1","25500201","235204"
"192,349","2550","1","25500201","86274"
"192,350","2550","1","25500201","76149"
"192,351","2550","1","25500201","79138"
"192,352","2550","1","25500201","275458"
"192,353","2550","1","25500201","156614"
"192,354","2550","1","25500201","257000"
"192,355","2550","1","25500201","131758"
"192,356","2550","1","25500201","237152"
"192,357","2550","1","25500201","198077"
"192,358","2550","1","25500201","164240"
"192,359","2550","1","25500201","65096"
"192,360","2550","1","25500201","84681"
"192,361","2550","1","25500201","106242"
"192,362","2550","1","25500201","280908"
"192,363","2550","1","25500201","64170"
"192,364","2550","1","25500201","46516"
"192,365","2550","1","25500201","219227"
"192,366","2550","1","25500201","275044"
"192,367","2550","1","25500201","129943"
"192,368","2550","1","25500201","260477"
"192,369","2550","1","25500201","157405"
"192,370","2510","1","25100203","91654"
"192,371","2310","1","23100201","5171"
"192,372","2510","1","25100203","137333"
"192,373","2510","1","25100203","136506"
"192,374","2510","1","25100203","113718"
"192,375","2000","1","20000201","25125"
"192,376","2510","1","25100203","107878"
"192,377","2510","1","25100203","134394"
"192,378","2510","1","25100203","152133"
"192,379","2510","1","25100203","111503"
"192,380","2510","1","25100203","113563"
"192,381","2510","1","25100303","97460"
"192,382","2510","1","25100203","106772"
"192,383","2510","1","25100203","134025"
"192,711","2500","1","25000305","23882"
"192,712","2520","1","25200301","83460"
"192,713","2520","1","25200301","84721"
"192,714","2530","1","25300301","70329"
"192,715","2880","1","28800301","3421"
"192,715","2880","2","28801204","3421"
"192,716","2530","1","25300301","75483"
"192,717","2550","1","25500301","263075"
"192,718","2550","1","25500301","56886"
"192,719","2550","1","25500301","48105"
"192,720","2550","1","25500301","233891"
"192,721","2550","1","25500301","219447"
"192,722","2550","1","25500301","50044"
"192,723","2550","1","25500301","294164"
"192,724","2550","1","25500301","214869"
"192,725","2550","1","25500301","230026"
"192,726","2550","1","25500301","64006"
"192,727","2550","1","25500301","266270"
"192,728","2550","1","25500301","69820"
"192,729","2550","1","25500301","74325"
"192,730","2550","1","25500301","100493"
"192,731","2550","1","25500301","278488"
"192,732","2550","1","25500301","89367"
"192,733","2550","1","25500301","182981"
"192,734","2550","1","25500301","81202"
"192,735","2550","1","25500301","229037"
"192,736","2550","1","25500301","52558"
"192,737","2550","1","25500301","51027"
"192,738","2550","1","25500301","71450"
"192,739","2550","1","25500301","134005"
"192,740","2550","1","25500301","74008"
"192,741","2550","1","25500301","226407"
"192,742","2550","1","25500301","264635"
"192,743","2830","1","28300301","7416"
"192,744","2550","1","25500301","63237"
"192,745","2510","1","25100303","99105"
"192,747","2510","1","25100303","99535"
"192,748","2510","1","25100303","140797"
"192,750","2510","1","25100303","139726"
"192,751","2510","1","25100303","96555"
"192,752","2510","1","25100303","139919"
"192,753","2510","1","25100303","143216"
"192,754","2510","1","25100303","146822"
"192,867","2510","1","25100303","105694"
"192,870","2998","1","29980201","376"
"192,872","2900","1","29000201","11889"
"192,873","2999","1","29990201","7724"
"192,874","2999","1","29990201","2667"
"192,875","2500","1","25001309","24354"
"192,876","2500","1","25001309","24349"
"192,878","2550","1","25500201","133550"
"192,879","2510","1","25101309","150872"
"192,880","2510","1","25101305","136305"
"192,889","2000","1","20000301","7423"
"192,890","2500","1","25000305","18117"
"192,891","2500","1","25000305","15207"
"192,892","185084","1","185084801","9"
"192,893","2830","1","28300301","13518"
"192,893","2830","2","28301204","13518"
"192,894","2550","1","25501220","81317"
"192,895","2550","1","25501208","193008"
"192,897","2510","1","25101216","149735"
"192,901","2510","1","25101408","146514"
"192,905","5799","1","57998001","9850"
"192,906","160671","1","160671801","2119"
"192,907","185063","1","185063801","2320"
"192,908","135275","1","135275801","625"
"192,909","5774","1","57748002","6567"
"192,910","4005","1","40058001","234090"
"192,911","158220","1","158220801","3723"
"192,912","2720","1","27208004","44556"
"192,913","2820","1","28200301","2142"
"192,914","5602","1","56028001","978"
"192,915","5535","1","55358001","16778"
"192,916","5840","1","58408002","1208"
"192,917","132995","1","132995801","1876"
"192,919","2999","1","29990301","3882"
"192,920","5776","1","57768002","651"
"192,921","5450","1","54508001","999"
"192,923","109641","1","109641801","2533"
"192,925","5047","1","50478001","178"
"192,926","2000","1","20000301","16107"
"192,927","2510","1","25100203","105112"
"192,928","264362","1","264362801","1270"
"192,929","219000","1","219000801","4451"
"192,931","2660","1","26608002","12774"
"192,932","2900","1","29000201","8171"
"192,933","2500","1","25000305","58605"
"192,934","5019","1","50198002","873"
"192,935","2120","1","21208001","3259"
"192,936","166758","1","166758801","4717"
"192,938","5844","1","58448001","2362"
"192,939","2520","1","25200201","78931"
"192,940","5493","1","54938003","14567"
"192,941","220358","1","220358801","79"
"192,943","108162","1","108162801","1643"
"192,944","2550","1","25500201","49908"
"192,945","2520","1","25200201","75153"
"192,946","2530","1","25300201","19578"
"192,947","268927","1","268927801","4848"
"192,948","204012","1","204012801","478"
"192,949","2720","1","27208003","24977"
"192,950","5864","1","58648001","8539"
"192,951","5840","1","58408001","15500"
"192,952","2100","1","21008001","15373"
"192,953","126403","1","126403801","64"
"192,954","2900","1","29000201","15583"
"192,955","2900","1","29000201","23010"
"192,956","4024","1","40248001","2689"
"192,957","226951","1","226951801","169"
"192,958","2510","1","25101215","131927"
"192,961","192337","1","192337801","224"
"192,963","5775","1","57758001","5283"
"192,964","2000","1","20000301","23148"
"192,966","2850","1","28508001","5306"
"192,967","2550","1","25500301","291026"
"192,968","146762","1","146762801","21676"
"192,969","2080","1","20800201","427"
"192,970","5914","1","59148001","841"
"192,971","4034","1","40348002","14320"
"192,972","5044","1","50448001","267"
"192,973","2000","1","20000201","6782"
"192,974","5773","1","57738001","9466"
"192,975","5005","1","50058001","516"
"192,976","214786","1","214786801","826"
"192,977","5770","1","57708004","34070"
"192,978","127936","1","127936801","5064"
"192,979","112529","1","112529801","23061"
"192,980","5774","1","57748002","951"
"192,981","5845","1","58458001","5509"
"192,982","117820","1","117820801","9299"
"192,983","4831","1","48318003","3998"
"192,984","5018","1","50188001","43537"
"192,985","187043","1","187043801","159"
"192,986","2510","1","25100203","156874"
"192,988","5699","1","56998001","1593"
"192,989","2900","1","29000301","20117"
"192,990","2730","1","27300201","10907"
"192,991","197971","1","197971801","187"
"192,992","5147","1","51478001","512"
"192,993","268429","1","268429801","127"
"192,994","203363","1","203363801","1486"
"192,995","2530","1","25308002","236640"
"192,996","159748","1","159748801","3562"
"192,997","2500","1","25000305","49313"
"192,998","5814","1","58140201","4681"
"192,999","2190","1","21900301","10316"
"193,000","5892","1","58920202","2466"
"193,001","154452","1","154452801","49"
"193,002","5501","1","55018001","88256"
"193,003","5044","1","50448001","804"
"193,004","2050","1","20508001","1812"
"193,005","131548","1","131548801","5332"
"193,006","2550","1","25500301","139797"
"193,007","112596","1","112596801","1115"
"193,008","2040","1","20400201","1992"
"193,009","5443","1","54438001","4391"
"193,010","5294","1","52948001","44"
"193,011","2750","1","27500202","5252"
"193,012","2820","1","28200301","4535"
"193,013","5840","1","58408001","26550"
"193,014","5439","1","54398001","2348"
"193,015","220438","1","220438801","572"
"193,016","2820","1","28201105","1924"
"193,017","2310","1","23100201","1239"
"193,018","5768","1","57688001","2607"
"193,019","269451","1","269451801","675"
"193,020","2000","1","20000201","25455"
"193,021","2500","1","25000206","50073"
"193,022","262045","1","262045801","30"
"193,023","156523","1","156523801","701"
"193,024","110389","1","110389801","14"
"193,025","194277","1","194277801","119"
"193,026","5903","1","59038002","4459"
"193,027","195811","1","195811801","6727"
"193,028","2090","1","20908003","29548"
"193,029","2000","1","20000201","14242"
"193,030","176250","1","176250801","441"
"193,031","5433","1","54338001","3171"
"193,032","5770","1","57708004","37703"
"193,033","2600","1","26000201","38754"
"193,034","199444","1","199444801","234"
"193,035","5599","1","55998001","229"
"193,036","187873","1","187873801","134"
"193,037","5757","1","57578002","4467"
"193,039","116085","1","116085801","265"
"193,040","176539","1","176539801","1840"
"193,041","204249","1","204249801","523"
"193,042","174538","1","174538801","1473"
"193,043","120342","1","120342801","477"
"193,044","199622","1","199622801","2167"
"193,045","5970","1","59708002","2665"
"193,046","5970","1","59708002","8371"
"193,047","149773","1","149773801","466"
"193,048","166619","1","166619801","148"
"193,049","2000","1","20000201","2556"
"193,050","109252","1","109252801","1078"
"193,051","138223","1","138223801","700"
"193,052","5786","1","57868001","1956"
"193,053","2660","1","26608002","25397"
"193,054","5169","1","51698001","533"
"193,055","170382","1","170382801","4534"
"193,056","5205","1","52058002","2687"
"193,057","180979","1","180979801","4206"
"193,058","2999","1","29990201","9677"
"193,059","114007","1","114007801","6952"
"193,060","5920","1","59208001","8696"
"193,061","183751","1","183751801","963"
"193,062","2530","1","25300301","118707"
"193,063","154717","1","154717801","506"
"193,064","2550","1","25500201","65957"
"193,065","225395","1","225395801","4531"
"193,066","140033","1","140033801","3772"
"193,067","210039","1","210039801","4594"
"193,068","2540","1","25408001","159407"
"193,069","150797","1","150797801","1700"
"193,070","5304","1","53048001","10132"
"193,072","265683","1","265683801","496"
"193,073","119863","1","119863801","392"
"193,074","5550","1","55508001","2987"
"193,075","2090","1","20908003","22777"
"193,076","179131","1","179131801","820"
"193,077","117682","1","117682801","17027"
"193,078","5748","1","57488001","121958"
"193,079","2300","1","23008002","43769"
"193,080","5607","1","56078002","5059"
"193,081","5960","1","59608001","810"
"193,082","217339","1","217339801","264"
"193,083","146737","1","146737801","1220"
"193,084","2060","1","20608001","2984"
"193,085","264281","1","264281801","142"
"193,086","2730","1","27300201","13603"
"193,087","2720","1","27208004","43857"
"193,088","146586","1","146586801","2765"
"193,089","2850","1","28500301","9326"
"193,090","5044","1","50448001","872"
"193,091","205174","1","205174801","925"
"193,092","2400","1","24008004","4816"
"193,093","2750","1","27500302","16461"
"193,094","5792","1","57928001","11891"
"193,095","5754","1","57548001","12178"
"193,096","127656","1","127656801","2312"
"193,097","5998","1","59988001","2163"
"193,098","5926","1","59268001","2523"
"193,099","161602","1","161602801","2057"
"193,100","2520","1","25208003","361919"
"193,101","170898","1","170898801","3073"
"193,102","5537","1","55378002","4128"
"193,104","109930","1","109930801","733"
"193,105","2600","1","26000201","47964"
"193,106","5175","1","51758002","12977"
"193,107","133700","1","133700801","6214"
"193,108","5817","1","58178001","7110"
"193,109","5302","1","53028001","2616"
"193,110","2720","1","27208001","11644"
"193,111","5940","1","59408001","644"
"193,112","2999","1","29991401","1346"
"193,113","2570","1","25708011","574112"
"193,114","5515","1","55158002","35951"
"193,115","266428","1","266428801","1561"
"193,116","175643","1","175643801","99"
"193,117","5957","1","59578001","9711"
"193,118","5712","1","57128001","8328"
"193,119","5802","1","58028001","15117"
"193,120","105834","1","105834801","104"
"193,122","148351","1","148351801","577"
"193,123","117819","1","117819801","1914"
"193,124","4890","1","48908001","12554"
"193,125","138462","1","138462801","73"
"193,126","130579","1","130579801","182"
"193,128","135126","1","135126801","2553"
"193,129","5910","1","59108002","4645"
"193,130","222464","1","222464801","50"
"193,132","5303","1","53038001","3537"
"193,133","5285","1","52858001","1596"
"193,134","2500","1","25008004","96156"
"193,135","4003","1","40038001","9116"
"193,136","2400","1","24008001","38466"
"193,137","5543","1","55438001","7411"
"193,138","212941","1","212941801","8916"
"193,139","2998","1","29980301","4409"
"193,140","5802","1","58028001","20759"
"193,141","5682","1","56828001","31095"
"193,142","120226","1","120226801","0"
"193,142","189527","2","189527801","4551"
"193,143","160198","1","160198801","884"
"193,144","5760","1","57608002","6032"
"193,145","155676","1","155676801","2731"
"193,146","2660","1","26600201","47089"
"193,147","250947","1","250947801","1036"
"193,148","2570","1","25708005","134039"
"193,149","5764","1","57648001","3875"
"193,150","2820","1","28200301","1629"
"193,151","201393","1","201393801","7094"
"193,152","2190","1","21900201","15726"
"193,153","5790","1","57908001","26107"
"193,154","4991","1","49918001","8648"
"193,155","145065","1","145065801","1124"
"193,156","2500","1","25008003","165028"
"193,157","110041","1","110041801","6961"
"193,158","5543","1","55438001","6302"
"193,159","5131","1","51318001","2109"
"193,160","5520","1","55208002","1022"
"193,161","5710","1","57108001","7522"
"193,162","5152","1","51528001","2011"
"193,163","195656","1","195656801","944"
"193,164","5289","1","52898001","2725"
"193,165","207540","1","207540801","124"
"193,166","5761","1","57618001","3678"
"193,167","114588","1","114588801","3248"
"193,168","118151","1","118151801","677"
"193,169","5493","1","54938003","11945"
"193,170","5853","1","58538001","1343"
"193,170","198220","2","198220801","100"
"193,171","5883","1","58830301","279"
"193,172","5775","1","57758001","209"
"193,173","5318","1","53188001","878"
"193,175","264967","1","264967801","615"
"193,176","5776","1","57768001","13154"
"193,177","113683","1","113683801","117"
"193,178","5762","1","57628001","6459"
"193,179","161507","1","161507801","100"
"193,180","135610","1","135610801","2039"
"193,181","4001","1","40018001","17658"
"193,182","2510","1","25108004","250481"
"193,183","118734","1","118734801","265"
"193,184","193550","1","193550801","156"
"193,185","171439","1","171439801","553"
"193,187","5840","1","58408001","13337"
"193,188","117722","1","117722801","1234"
"193,190","175866","1","175866801","3506"
"193,191","182547","1","182547801","7547"
"193,192","5732","1","57328001","1210"
"193,193","4005","1","40058002","74909"
"193,194","153915","1","153915801","572"
"193,195","2600","1","26000201","39626"
"193,196","2590","1","25908007","207381"
"193,197","195438","1","195438801","1723"
"193,198","5780","1","57808001","4923"
"193,200","2540","1","25408001","112455"
"193,201","5850","1","58508001","2034"
"193,202","114660","1","114660801","502"
"193,204","101710","1","101710801","1167"
"193,205","2630","1","26308002","86094"
"193,206","5177","1","51778001","72978"
"193,207","220600","1","220600801","4"
"193,208","5580","1","55808001","6695"
"193,209","5819","1","58198001","4508"
"193,210","2400","1","24008004","1888"
"193,211","262836","1","262836801","5248"
"193,212","2590","1","25908007","207029"
"193,213","5861","1","58618001","193"
"193,214","121604","1","121604801","2463"
"193,215","2820","1","28200301","4315"
"193,216","124246","1","124246801","1399"
"193,217","117789","1","117789801","2916"
"193,218","219449","1","219449801","584"
"193,219","219017","1","219017801","1269"
"193,219","241807","2","241807801","51"
"193,220","5493","1","54938003","9794"
"193,221","227806","1","227806801","49"
"193,222","5502","1","55028001","278"
"193,223","270232","1","270232801","1188"
"193,224","2860","1","28600301","6178"
"193,225","5422","1","54228001","6861"
"193,226","5846","1","58468001","29"
"193,227","4890","1","48908001","51613"
"193,228","133270","1","133270801","3219"
"193,229","2240","1","22400301","288"
"193,229","2240","2","22408003","288"
"193,230","209727","1","209727801","402"
"193,231","5304","1","53048001","9737"
"193,232","5391","1","53918001","500"
"193,233","5793","1","57938001","32055"
"193,234","5406","1","54068001","42243"
"193,235","222021","1","222021801","204"
"193,236","128426","1","128426801","204"
"193,237","218460","1","218460801","1808"
