"ACCIDENT_NO","NODE_ID","COMPLEX_INT_NO"
"22000026160 ","50124","7766"
"22000026186 ","222159","9034"
"22000026360 ","35687","9089"
"22000026530 ","44346","104772"
"22000026606 ","53022","101189"
"22000026971 ","15407","7727"
"22000026975 ","16155","7819"
"22000027015 ","29517","9254"
"22000027032 ","222159","9034"
"22000027033 ","46314","101638"
"22000027192 ","50655","7978"
"22000027253 ","60014","2131"
"22000027313 ","36950","8790"
"22000027479 ","46322","7840"
"22000027991 ","50207","7811"
"22000028230 ","52779","2253"
"22000028332 ","52904","101614"
"22000028475 ","52861","2311"
"22000028925 ","130057","100986"
"22000028968 ","49668","1026"
"22000029009 ","29953","7833"
"22000029015 ","35379","7770"
"22000029033 ","38499","9385"
"22000029174 ","22622","101189"
"22000029453 ","49990","7715"
"22000029612 ","46367","102720"
"22000029636 ","38607","9349"
"22000029737 ","44340","9596"
"22000029842 ","72356","1010"
"22000029842 ","72356","7750"
"22000029924 ","29937","7623"
"22000030002 ","49137","7676"
"22000030203 ","52706","2186"
"22000030223 ","222159","9034"
"22000030490 ","29945","7708"
"22000030599 ","1189","7697"
"22000030758 ","46387","7701"
"22000031187 ","57655","7751"
"22000031300 ","50112","106026"
"22000031390 ","10893","7594"
"22000031551 ","49662","7602"
"22000031874 ","15407","7727"
"22000031885 ","22510","2246"
"22000031902 ","50710","8006"
"22000031918 ","22510","2246"
"22000032065 ","44938","9006"
"22000032085 ","44444","7673"
"22000032090 ","50099","7755"
"22000032096 ","50075","7744"
"22000032202 ","29953","7833"
"22000032518 ","222159","9034"
"22000032581 ","46387","7701"
"22000032809 ","46322","7840"
"22000033039 ","29953","7833"
"22000033331 ","50012","7723"
"22000033414 ","52838","2283"
"22000033445 ","52626","2104"
"22000033585 ","46461","9190"
"22000033796 ","46464","103917"
"22000033960 ","49978","104788"
"22000033980 ","49810","104786"
"22000034046 ","49885","103237"
"22000034574 ","53694","7801"
"22000034739 ","45881","1030"
"22000034770 ","46486","1030"
"22000034900 ","50051","7734"
"22000035049 ","45881","1030"
"22000035285 ","52850","104311"
"22000035294 ","52857","2306"
"22000035702 ","50667","7984"
"22000035904 ","60854","102163"
"22000036115 ","16155","7819"
"22000036712 ","45214","104270"
"22000036769 ","49903","101785"
"22000036993 ","46543","1004"
"22000037004 ","50088","7749"
"22000037020 ","38688","9300"
"22000037126 ","46528","104274"
"22000037237 ","49935","7701"
"22000037378 ","44347","103910"
"22000037401 ","29953","7833"
"22000037443 ","38643","9324"
"22000037592 ","50710","8006"
"22000037708 ","52576","2069"
"22000037764 ","50667","7984"
"22000037897 ","29754","8738"
"22000037948 ","46548","9542"
"22000038104 ","10475","1028"
"22000038116 ","49572","102909"
"22000038121 ","49417","7986"
"22000038138 ","11397","8967"
"22000038235 ","57426","100739"
"22000038238 ","1246","9121"
"22000038590 ","130057","100986"
"22000038631 ","276","9601"
"22000038681 ","35687","9089"
"22000039277 ","44972","9011"
"22000039293 ","50094","7751"
"22000039297 ","131383","9121"
"22000039348 ","50027","7727"
"22000039445 ","43747","8733"
"22000040052 ","11397","8967"
"22000040161 ","53471","2368"
"22000040165 ","49826","7675"
"22000040174 ","50247","7847"
"22000040327 ","50103","7756"
"22000040498 ","1189","7697"
"22000040936 ","50224","7823"
"22000040937 ","29517","9254"
"22000041029 ","36162","8920"
"22000041061 ","55960","7805"
"22001000001 ","50131","7769"
"22001000007 ","49298","2180"
"22001000061 ","10893","7594"
"22001000072 ","45091","100446"
"22001000228 ","38781","9367"
"22001000330 ","49997","7717"
"22001000337 ","49935","7701"
"22001000963 ","15430","7805"
"22001001104 ","35262","7715"
"22001001419 ","1189","7697"
"22001001635 ","38688","9300"
"22001001670 ","50226","7826"
"22001001726 ","44465","7774"
"22001001950 ","49137","7676"
"22001002191 ","38711","9214"
"22001002211 ","49910","7697"
"22001002229 ","998","8740"
"22001002645 ","50226","7826"
"22001002678 ","50316","7909"
"22001002785 ","50325","7923"
"22001003097 ","53453","7525"
"22001003362 ","50326","7923"
"22001003860 ","110263","9121"
"22001004010 ","46717","100948"
"22001004118 ","132068","9431"
"22001004182 ","50121","7767"
"22001004206 ","50704","7998"
"22001004280 ","46731","104272"
"22001004287 ","50127","7769"
"22001004315 ","49298","2180"
"22001004433 ","46715","100472"
"22001004797 ","52836","2287"
"22001004851 ","49827","7675"
"22001004928 ","44382","9567"
"22001005132 ","44463","7708"
"22001005149 ","50006","7722"
"22001005310 ","50593","100192"
"22001005432 ","29869","9586"
"22001005466 ","52857","2306"
"22001005687 ","46751","9188"
"22001005812 ","37235","9084"
"22001005906 ","49679","7608"
"22001005918 ","45521","101637"
"22001005928 ","44382","9567"
"22001005932 ","46771","9600"
"22001006144 ","1246","9121"
"22001006292 ","49685","1003"
"22001006329 ","46767","102411"
"22001006350 ","50245","7843"
"22001006369 ","38765","9244"
"22001006441 ","44795","2097"
"22001006577 ","11642","1014"
"22001006588 ","52865","2315"
"22001007035 ","44362","9616"
"22001007192 ","38765","9244"
"22001007358 ","10893","7594"
"22001007375 ","52859","2308"
"22001007551 ","46789","9454"
"22001007613 ","50547","7788"
"22001007643 ","50210","7813"
"22001007645 ","10893","7594"
"22001007652 ","46792","9234"
"22001007654 ","49290","2254"
"22001007994 ","46797","8759"
"22001007998 ","37235","9084"
"22001008090 ","29435","8803"
"22001008101 ","36162","8920"
"22001008114 ","53004","2348"
"22001008335 ","44318","9602"
"22001008341 ","43717","8703"
"22001008362 ","53015","2351"
"22001009319 ","52777","2252"
"22001009332 ","11397","8967"
"22001009339 ","181625","2355"
"22001009366 ","50647","7975"
"22001009501 ","52969","103083"
"22001009576 ","50180","101117"
"22001009635 ","44975","9011"
"22001009637 ","29435","8803"
"22001009684 ","73887","106065"
"22001009695 ","39726","8935"
"22001009987 ","46824","7767"
"22001010098 ","10475","1028"
"22001010156 ","49826","7675"
"22001010965 ","44982","9141"
"22001011090 ","38696","9338"
"22001011374 ","49753","7646"
"22001011716 ","35778","1028"
"22001011823 ","38607","9349"
"22001011959 ","44997","9143"
"22001011993 ","53023","2356"
"22001012587 ","15430","7805"
"22001012954 ","35841","2258"
"22001012964 ","52865","2315"
"22001012965 ","38670","9392"
"22001013186 ","50710","8006"
"22001013192 ","49677","7606"
"22001013277 ","22583","105822"
"22001013724 ","38688","9300"
"22001013840 ","1246","9121"
"22001013937 ","52722","2196"
"22001014165 ","133271","8879"
"22001014339 ","44465","7774"
"22001014462 ","52848","2296"
"22001014663 ","52859","2308"
"22001014672 ","45091","100446"
"22001015098 ","49807","7670"
"22001015101 ","50177","7795"
"22001015133 ","29435","8803"
"22001015521 ","29870","9419"
"22001015531 ","52690","2174"
"22001015745 ","49290","2254"
"22001015766 ","48129","7699"
"22001015975 ","1246","9121"
"22001015981 ","50065","7740"
"22001016029 ","52851","103022"
"22001016269 ","29517","9254"
"22001016396 ","46989","9537"
"22001016398 ","32496","101811"
"22001016512 ","44382","9567"
"22001016728 ","38702","9363"
"22001016921 ","46992","101446"
"22001017619 ","49695","1027"
"22001017627 ","49695","1027"
"22001017695 ","29870","9419"
"22001017763 ","10475","1028"
"22001017977 ","52857","2306"
"22001018176 ","46789","9454"
"22001018439 ","53698","7583"
"22001018449 ","50121","7767"
"22001018833 ","50224","7823"
"22001018851 ","35725","1029"
"22001018884 ","38578","9431"
"22001019002 ","46030","9549"
"22001019584 ","48129","7699"
"22001019767 ","38688","9300"
"22001019927 ","469","9277"
"22001020124 ","59549","2099"
"22001020242 ","10475","1028"
"22001020317 ","43747","8733"
"22001020604 ","35725","1029"
"22001020621 ","38578","9431"
"22001020831 ","38754","102983"
"22001020895 ","49938","7702"
"22001021202 ","47045","104788"
"22001021367 ","47040","100985"
"22001021586 ","134034","9158"
"22001021816 ","49623","103120"
"22001021957 ","47705","1027"
"22001021977 ","50276","7881"
"22001022079 ","44945","9133"
"22001022398 ","49778","104887"
"22001022952 ","50217","7816"
"22001023070 ","38688","9300"
"22001023087 ","52836","2287"
"22001023129 ","49298","2180"
"22001023324 ","53045","2065"
"22001023350 ","50317","7909"
"22001023812 ","16791","102788"
"22001023871 ","49243","2332"
"22001023878 ","49243","2332"
"22001023978 ","44382","9567"
"22001024822 ","47111","9512"
"22001024865 ","45049","9070"
"22001024898 ","1246","9121"
"22001024972 ","52777","2252"
"22001025080 ","11397","8967"
"22001025293 ","49796","102054"
"22001025314 ","35262","7715"
"22001025451 ","57655","7751"
"22001025492 ","221943","7620"
"22001025863 ","50025","100685"
"22001025887 ","38664","105415"
"22001026093 ","29517","9254"
"22001026474 ","29999","2254"
"22001026479 ","52826","101220"
"22001026653 ","50121","7767"
"22001026727 ","44452","102344"
"22001027101 ","16803","7976"
"22001027501 ","22721","2303"
"22001027508 ","10475","1028"
"22001027691 ","49950","7703"
"22001027855 ","15430","7805"
"22001027953 ","50710","8006"
"22001028210 ","49826","7675"
"22001028717 ","35687","9089"
"22001029169 ","47155","9317"
"22001029280 ","50223","7820"
"22001029315 ","45830","7696"
"22001029317 ","50057","7738"
"22001029634 ","49915","104128"
"22001029649 ","37235","9084"
"22001029658 ","50757","7982"
"22001029838 ","53455","9040"
"22001029883 ","46030","9549"
"22001029915 ","49662","7602"
"22001029936 ","47464","7676"
"22001030392 ","50051","7734"
"22001030616 ","50226","7826"
"22001030618 ","539","8886"
"22001030838 ","52579","2079"
"22001030972 ","53021","2355"
"22001031063 ","52980","102456"
"22001031139 ","50263","7866"
"22001031265 ","52865","2315"
"22001031271 ","49790","7662"
"22001031344 ","52836","2287"
"22001031495 ","50179","7795"
"22001031509 ","50193","7805"
"22001031547 ","52973","102710"
"22001031665 ","49801","100937"
"22001031889 ","37235","9084"
"22001032118 ","10760","100578"
"22001032148 ","35379","7770"
"22001032275 ","38748","9293"
"22001032287 ","222159","9034"
"22001032445 ","1246","9121"
"22001032857 ","39728","8941"
"22001032929 ","47870","100447"
"22001032988 ","38607","9349"
"22001033078 ","45078","9153"
"22001033128 ","29435","8803"
"22001033157 ","37235","9084"
"22001033220 ","50019","7726"
"22001033425 ","48839","8868"
"22001033734 ","47865","105641"
"22001033829 ","50547","7788"
"22001033831 ","29813","9115"
"22001033957 ","46486","1030"
"22001034090 ","44348","104810"
"22001034190 ","49790","7662"
"22001034295 ","50710","8006"
"22001034336 ","49599","7574"
"22001034384 ","71269","7598"
"22001034539 ","47221","9450"
"22001034749 ","37235","9084"
"22001034903 ","49806","7670"
"22001035054 ","52692","101976"
"22001035303 ","38688","9300"
"22001035433 ","44382","9567"
"22001035526 ","50030","7729"
"22001035730 ","53102","2220"
"22001035881 ","45023","100999"
"22001036229 ","49677","7606"
"22001036246 ","50227","7827"
"22001036251 ","50226","7826"
"22001036523 ","135498","9084"
"22001036741 ","44382","9567"
"22001037294 ","50207","7811"
"22001037368 ","22475","2190"
"22001037701 ","49240","2313"
"22001038221 ","39728","8941"
"22001038443 ","12322","8838"
"22001038688 ","50245","7843"
"22001038789 ","52992","2335"
"22001038969 ","47319","9568"
"22001039032 ","38499","9385"
"22001039577 ","53061","100881"
"22001039595 ","50640","7973"
"22001039640 ","36950","8790"
"22001039900 ","45881","1030"
"22001039902 ","49808","7670"
"22002000030 ","135594","9084"
"22002000095 ","45003","9148"
"22002000390 ","1190","100334"
"22002000639 ","53039","105387"
"22002000667 ","43767","101639"
"22002001420 ","38624","101764"
"22002001620 ","44465","7774"
"22002001734 ","50094","7751"
"22002002202 ","52872","2322"
"22002002378 ","46792","9234"
"22002002596 ","49975","7711"
"22002002833 ","1246","9121"
"22002002891 ","136362","8900"
"22002003009 ","10505","8967"
"22002003010 ","44347","103910"
"22002003095 ","44463","7708"
"22002003112 ","50643","7974"
"22002003545 ","50094","7751"
"22002003747 ","49920","101125"
"22002003813 ","53698","7583"
"22002004497 ","49953","7705"
"22002004501 ","50217","7816"
"22002004503 ","222151","1009"
"22002004616 ","15388","105465"
"22002004708 ","16803","7976"
"22002004805 ","44793","2108"
"22002004964 ","528","8905"
"22002004980 ","44302","9527"
"22002005232 ","36407","105625"
"22002005244 ","47431","9055"
"22002005289 ","53401","2254"
"22002005341 ","47439","9419"
"22002005360 ","48998","1026"
"22002005366 ","57655","7751"
"22002005557 ","15397","103726"
"22002005602 ","35689","9138"
"22002005713 ","47356","8845"
"22002005736 ","50015","7724"
"22002005740 ","50312","7907"
"22002005953 ","52876","104720"
"22002005957 ","50342","7941"
"22002006555 ","52564","2043"
"22002006717 ","47457","9159"
"22002007013 ","36678","104563"
"22002007019 ","39150","8974"
"22002007161 ","36522","9251"
"22002007219 ","52933","2330"
"22002007453 ","47464","7676"
"22002007468 ","50342","7941"
"22002007732 ","50245","7843"
"22002007779 ","46792","9234"
"22002007865 ","52860","2313"
"22002007972 ","50245","7843"
"22002008119 ","48998","1026"
"22002008137 ","35841","2258"
"22002008267 ","50325","7923"
"22002008632 ","55675","7554"
"22002008780 ","29435","8803"
"22002008843 ","50757","7982"
"22002008982 ","50317","7909"
"22002009161 ","52983","2334"
"22002009240 ","44443","7666"
"22002009250 ","29435","8803"
"22002009585 ","137416","9151"
"22002009597 ","158306","7981"
"22002009704 ","52833","2276"
"22002009773 ","44975","9011"
"22002009955 ","1246","9121"
"22002010135 ","38499","9385"
"22002010166 ","38643","9324"
"22002010255 ","50121","7767"
"22002010421 ","47504","8994"
"22002010494 ","49701","7625"
"22002010847 ","47705","1027"
"22002010989 ","49970","7710"
"22002011000 ","52843","2289"
"22002011006 ","53022","101189"
"22002011073 ","16803","7976"
"22002011089 ","49243","2332"
"22002011623 ","998","8740"
"22002011631 ","1190","100334"
"22002011869 ","35784","7781"
"22002012049 ","52708","2188"
"22002012078 ","37235","9084"
"22002012085 ","52933","2330"
"22002012093 ","52838","2283"
"22002012180 ","10893","7594"
"22002012437 ","45078","9153"
"22002012556 ","38696","9338"
"22002012600 ","15430","7805"
"22002012602 ","49689","7615"
"22002012966 ","46030","9549"
"22002013073 ","45078","9153"
"22002013075 ","46543","1004"
"22002013248 ","50255","101997"
"22002013253 ","50214","7814"
"22002013487 ","49290","2254"
"22002013509 ","53359","2258"
"22002013594 ","50226","7826"
"22002013644 ","38669","9392"
"22002013979 ","38765","9244"
"22002014067 ","46543","1004"
"22002014072 ","45098","7875"
"22002014302 ","52828","105841"
"22002014709 ","50183","7799"
"22002014858 ","29435","8803"
"22002015056 ","57655","7751"
"22002015172 ","49903","101785"
"22002015352 ","47585","9077"
"22002015532 ","53351","7960"
"22002015632 ","50710","8006"
"22002015856 ","44382","9567"
"22002015862 ","1190","100334"
"22002016054 ","50006","7722"
"22002016223 ","139610","9011"
"22002016294 ","49277","2305"
"22002016363 ","52705","2184"
"22002016937 ","52839","2282"
"22002017514 ","47625","9105"
"22002017581 ","49974","7711"
"22002017766 ","52857","2306"
"22002017790 ","29435","8803"
"22002017814 ","46387","7701"
"22002017905 ","46731","104272"
"22002017956 ","44387","9565"
"22002017987 ","38765","9244"
"22002018131 ","49562","106058"
"22002018309 ","49694","7619"
"22002018312 ","47464","7676"
"22002018332 ","15430","7805"
"22002018350 ","138653","105641"
"22002018578 ","50179","7795"
"22002018580 ","52773","2249"
"22002018602 ","50177","7795"
"22002018646 ","52629","100779"
"22002018759 ","44909","9138"
"22002018790 ","45066","9184"
"22002018844 ","29900","8768"
"22002019371 ","37235","9084"
"22002019505 ","52665","2141"
"22002019534 ","52725","2209"
"22002019556 ","37235","9084"
"22002019803 ","49732","7630"
"22002019812 ","92","7829"
"22002019875 ","22519","2274"
"22002019917 ","53048","102283"
"22002020067 ","48998","1026"
"22002020201 ","222123","1027"
"22002020212 ","38688","9300"
"22002020236 ","110263","9121"
"22002020343 ","45881","1030"
"22002020528 ","29813","9115"
"22002020974 ","11397","8967"
"22002021156 ","44362","9616"
"22002021175 ","50218","7814"
"22002021410 ","1190","100334"
"22002021555 ","52836","2287"
"22002021559 ","52853","2296"
"22002021580 ","32496","101811"
"22002021726 ","49668","1026"
"22002021736 ","47703","9373"
"22002021864 ","47705","1027"
"22002022010 ","38688","9300"
"22002022016 ","49560","2379"
"22002022319 ","16806","7977"
"22002022380 ","50710","8006"
"22002022393 ","44925","8995"
"22002022396 ","50245","7843"
"22002022750 ","49982","103466"
"22002022756 ","49709","7626"
"22002022773 ","22510","2246"
"22002022899 ","45985","7739"
"22002023031 ","38607","9349"
"22002023037 ","49827","7675"
"22002023186 ","1189","7697"
"22002023365 ","38578","9431"
"22002023401 ","53708","100955"
"22002023615 ","1189","7697"
"22002023805 ","54439","2375"
"22002024216 ","29900","8768"
